id,country,year,Y,K,pop,L,s,alpha_it,GDPpc,lp,h,kl,kp,ky,TFP,log_GDPpc_raw,log_lp_raw,log_ky_raw,log_h_raw,log_tfp_raw,log_GDPpc,log_lp,log_ky,log_h,log_tfp,region,hi1990,isocode
25,Czech Republic,2009,270771,1532414,10.460022,5.0818,12.78692,.49395949,25886.275,53282.5,4.442297,301549.44,.17669572,5.6594467,880.50482,10.161469,10.883363,1.7333261,1.4911716,6.7804952,10.149251,10.882361,1.7054269,1.4957954,6.7820654,Europe,no,CZE
85,Slovenia,2007,52228,224832,2.017452,.9797858,11.71252,.36581069,25888.1,53305.527,4.0993509,229470.56,.2322979,4.3048172,565.61505,10.161539,10.883796,1.4597347,1.4108287,6.3379135,10.126586,10.884863,1.4836186,1.4115096,6.3187466,Europe,no,SVN
77,Romania,2014,393395,1631990,19.651554,7.832633,10.95296,.54332149,20018.518,50225.129,3.866616,208357.78,.24105233,4.1484766,1137.1644,9.9044132,10.824271,1.4227412,1.3523797,7.036293,9.947176,10.884954,1.4825839,1.3514496,7.0514221,Europe,no,ROU
32,Estonia,2013,32907,146294,1.32005,.626369,12.31157,.4088898,24928.602,52536.125,4.2885342,233558.81,.22493745,4.4456801,468.97278,10.123771,10.869256,1.4919329,1.455945,6.1505446,10.126137,10.887914,1.489983,1.4615335,6.1549277,Europe,no,EST
87,South Korea,2002,1188903,3245629,46.769581,21.83922,11.22144,.49406189,25420.434,54438.895,3.9479859,148614.69,.36630896,2.7299359,1939.392,10.143309,10.904834,1.0042782,1.3732055,7.5701299,10.118495,10.888433,1.1158721,1.3723278,7.5195589,Asia,no,KOR
45,Iran,2010,1269285,3234132,74.253372,21.64509,8.8813295,.69696021,17093.971,58640.781,3.2699749,149416.42,.39246544,2.5479951,2212.4365,9.7464809,10.979186,.93530679,1.1847823,7.7018495,9.6898642,10.892488,.98014408,1.1866273,7.6396608,Asia,no,IRN
84,Slovak Republic,2010,121869,393951,5.4068961,2.1446681,12.82142,.4528015,22539.549,56824.176,4.4535828,183688.56,.30935067,3.2325776,824.08942,10.023026,10.947717,1.1732799,1.4937088,6.7142792,9.9731169,10.897731,1.1960994,1.4905761,6.6744146,Europe,no,SVK
85,Slovenia,2008,55521.996,240507,2.0305991,1.012229,11.77184,.35684729,27342.668,54851.223,4.1178622,237601.38,.23085397,4.3317428,580.91052,10.216204,10.91238,1.4659699,1.4153341,6.3645968,10.143613,10.898591,1.5216933,1.415785,6.3161421,Europe,no,SVN
42,Hungary,2013,215809,1062706,9.9245071,4.0398288,11.95945,.39851931,21745.061,53420.332,4.1767211,263057.19,.20307498,4.9242897,871.72144,9.9871416,10.885946,1.59418,1.4295266,6.7704701,10.003428,10.899433,1.5581028,1.4378314,6.789856,Europe,no,HUN
24,Croatia,2010,81938,340853,4.3164248,1.635398,11.29673,.33052361,18982.84,50102.789,3.970979,208422.05,.24039102,4.1598892,660.09473,9.8512907,10.821832,1.4254885,1.3790127,6.4923835,9.8730316,10.900229,1.3994844,1.3779938,6.5336041,Europe,no,HRV
25,Czech Republic,2010,269298,1493525,10.506617,5.0360222,12.80152,.48992819,25631.277,53474.348,4.4470692,296568.41,.18031034,5.5459938,885.50232,10.151568,10.886957,1.7130759,1.4922453,6.7861552,10.173074,10.906161,1.7181101,1.4970299,6.7943087,Europe,no,CZE
54,Latvia,2014,44108,308636,1.989354,.80544782,10.95208,.42150179,22172.021,54762.082,3.8663499,383185.59,.14291269,6.9972792,467.94873,10.006586,10.910753,1.9455214,1.3523109,6.1483588,10.001765,10.907464,1.9572643,1.3603773,6.1391559,Europe,no,LVA
99,Turkey,2010,1175605,2938289,72.310417,20.99865,7.0501232,.56285018,16257.754,55984.789,2.784672,139927.52,.4000985,2.4993846,2252.6392,9.6963253,10.932836,.91604453,1.0241301,7.7198577,9.6833115,10.909024,.88814908,1.0245522,7.7186565,Asia,no,TUR
85,Slovenia,2009,53144,244198,2.042804,1.001087,11.83116,.3314217,26015.223,53086.297,4.1364198,243932.86,.21762668,4.5950251,554.44379,10.166437,10.879674,1.5249742,1.4198307,6.3179655,10.159338,10.91148,1.5616937,1.4200758,6.3122277,Europe,no,SVN
75,Poland,2012,888714,1934273,38.609486,15.55313,11.46701,.43792251,23018.021,57140.523,4.023263,124365.52,.45945635,2.1764853,1911.6149,10.044033,10.953269,.77771133,1.3920933,7.5557036,10.006413,10.917615,.77527571,1.3948398,7.5308185,Europe,no,POL
87,South Korea,2003,1232685,3623180,47.043251,21.83165,11.3002,.48723021,26203.227,56463.207,3.9720409,165959.97,.34022185,2.9392586,1935.4384,10.173637,10.941344,1.0781573,1.3792801,7.568089,10.157692,10.919888,1.1505249,1.3803111,7.5313249,Asia,no,KOR
24,Croatia,2011,85236,383591,4.302073,1.568272,11.44046,.34195459,19812.773,54350.266,4.0150862,244594.69,.22220542,4.5003405,667.17249,9.8940821,10.903205,1.504153,1.3900588,6.5030484,9.9022703,10.922773,1.4404629,1.3897611,6.5325632,Europe,no,HRV
85,Slovenia,2010,52728,259364,2.05248,.98534888,11.89049,.32378569,25689.896,53512.012,4.1550279,263220.47,.2032973,4.9189048,541.29871,10.153853,10.887661,1.5930859,1.4243191,6.2939711,10.174075,10.923854,1.6032943,1.4243793,6.3073053,Europe,no,SVN
42,Hungary,2014,223794,1065812,9.8895397,4.15802,11.99639,.39851931,22629.365,53822.25,4.1883702,256326.81,.20997512,4.7624693,893.7301,10.027003,10.893442,1.5607663,1.4323117,6.795404,10.031195,10.926972,1.607192,1.4415092,6.7901878,Europe,no,HUN
45,Iran,2011,1355094,3426128,75.184319,22.14432,9.0451126,.7377311,18023.625,61193.754,3.3152189,154718.14,.39551762,2.5283322,2289.7002,9.7994385,11.0218,.92755991,1.1985236,7.736176,9.7329855,10.928709,.98124838,1.2004247,7.6655211,Asia,no,IRN
25,Czech Republic,2011,281526,1634531,10.533985,5.024725,12.81611,.48748079,26725.498,56028.141,4.4518461,325297.59,.17223656,5.8059683,898.9043,10.193374,10.933609,1.7588865,1.4933189,6.8011765,10.196726,10.929845,1.7307328,1.4981462,6.8065324,Europe,no,CZE
84,Slovak Republic,2011,121665,417671,5.411377,2.1818359,12.94183,.45535091,22483.188,55762.672,4.4931159,191430.98,.29129386,3.4329593,800.08905,10.020523,10.92886,1.2334226,1.5025464,6.6847229,10.014508,10.934403,1.2187057,1.5005765,6.6900163,Europe,no,SVK
55,Lithuania,2011,62159,221246,3.0705931,1.08796,10.99424,.52741671,20243.32,57133.535,3.8790619,203358.58,.28094971,3.5593557,665.78351,9.9155798,10.953147,1.2695795,1.3555933,6.5009646,9.9373541,10.935919,1.1912575,1.3555058,6.5294423,Europe,no,LTU
85,Slovenia,2011,53544,276190,2.0590229,.97390401,11.94981,.33443409,26004.568,54978.723,4.1736851,283590.56,.19386654,5.1581879,539.67261,10.166027,10.914701,1.6405853,1.4287994,6.2909627,10.188154,10.935957,1.6460781,1.4286929,6.3016911,Europe,no,SVN
32,Estonia,2014,33816,150939,1.316203,.63355398,12.37979,.4088898,25692.086,53375.09,4.3104029,238241.73,.22403753,4.4635382,474.39297,10.153938,10.885099,1.4959418,1.4610313,6.1620359,10.180895,10.937292,1.5323825,1.4668885,6.1728377,Europe,no,EST
99,Turkey,2011,1317386,3220938,73.516998,22.497721,7.1653838,.56285018,17919.475,58556.422,2.814162,143167.3,.40900695,2.4449463,2385.5469,9.793643,10.977746,.89402318,1.0346645,7.7771835,9.7294502,10.94505,.92754924,1.0344706,7.7348394,Asia,no,TUR
24,Croatia,2012,88014,413344,4.287015,1.507618,11.58418,.33213419,20530.369,58379.512,4.0594749,274170.25,.2129316,4.6963439,678.48108,9.9296608,10.97472,1.5467843,1.4010537,6.5198565,9.9308205,10.945315,1.4817315,1.4015055,6.5312052,Europe,no,HRV
85,Slovenia,2012,53678,313917,2.062881,.96933711,12.00913,.326774,26020.891,55375.988,4.1923919,323847.09,.17099424,5.8481503,518.67859,10.166655,10.921902,1.7661254,1.4332714,6.2512846,10.201853,10.947944,1.6896026,1.433013,6.2956676,Europe,no,SVN
87,South Korea,2004,1302838,4145192,47.320454,22.30567,11.37896,.48932019,27532.238,58408.379,3.9961791,185835.8,.31430101,3.1816635,1939.0134,10.223113,10.975215,1.1574042,1.3853387,7.5699344,10.19474,10.948957,1.1847291,1.3882742,7.5417018,Asia,no,KOR
25,Czech Republic,2012,283738,1666690,10.545161,5.0423632,12.83071,.47687909,26906.938,56270.836,4.456625,330537.47,.17024042,5.8740458,898.80225,10.200139,10.937932,1.7705437,1.4943918,6.8010631,10.220292,10.953463,1.7432195,1.4991918,6.8187799,Europe,no,CZE
75,Poland,2013,909794,2052220,38.618698,15.55843,11.54294,.43688411,23558.381,58475.953,4.04671,131904.06,.44332185,2.2556975,1915.2117,10.067237,10.976371,.81345922,1.3979042,7.5575833,10.056,10.958363,.77754796,1.4016664,7.5582228,Europe,no,POL
85,Slovenia,2013,53850,336260,2.0648191,.95778781,12.06845,.33438271,26079.766,56223.309,4.2111478,351079.84,.16014394,6.2443824,509.93152,10.168915,10.937087,1.8316822,1.4377352,6.2342763,10.215397,10.959915,1.7334114,1.4373368,6.2894921,Europe,no,SVN
45,Iran,2012,1189171,3494832,76.156975,22.632509,9.2088947,.7377311,15614.735,52542.605,3.360781,154416.47,.34026557,2.9388809,1972.9977,9.6559706,10.86938,1.0780289,1.2121733,7.5873094,9.7734575,10.962686,.98413086,1.2141875,7.6891575,Asia,no,IRN
24,Croatia,2013,86042,412389,4.2714968,1.464041,11.72791,.32832739,20143.291,58770.211,4.1041489,281678.59,.20864281,4.7928801,667.82544,9.9106264,10.98139,1.5671315,1.4119984,6.5040269,9.9589558,10.967796,1.5230484,1.4132364,6.529676,Europe,no,HRV
84,Slovak Republic,2012,125153,446451,5.4154959,2.182194,13.06225,.45905459,23110.164,57351.914,4.5328631,204588.14,.28032863,3.5672417,802.74597,10.048028,10.956962,1.2717927,1.5113537,6.6880383,10.055679,10.970868,1.2419723,1.5105646,6.7052631,Europe,no,SVK
85,Slovenia,2014,56766,338292,2.0660679,.96692961,12.12778,.33438271,27475.379,58707.48,4.2299528,349862.06,.16780178,5.9594121,534.01196,10.221045,10.980323,1.7849718,1.4421909,6.2804184,10.228921,10.971909,1.7772396,1.4416618,6.2833095,Europe,no,SVN
87,South Korea,2005,1380936,4839831,47.605862,22.66609,11.45772,.48042101,29007.688,60925.195,4.020402,213527.39,.28532732,3.5047467,1938.6365,10.275316,11.017402,1.2541182,1.3913819,7.5697403,10.229592,10.975627,1.2179916,1.39625,7.5508223,Asia,no,KOR
25,Czech Republic,2013,291645,1697843,10.545314,5.0501361,12.8453,.47460231,27656.361,57749.93,4.4614072,336197.47,.17177384,5.8216085,917.42932,10.227611,10.963878,1.7615767,1.4954642,6.8215756,10.243848,10.977074,1.755565,1.5002023,6.8310804,Europe,no,CZE
99,Turkey,2012,1391116,3680661,74.84919,23.30899,7.2806439,.56285018,18585.586,59681.52,2.843786,157907.36,.37795275,2.6458333,2374.3191,9.830142,10.996778,.97298604,1.0451362,7.7724662,9.775938,10.980837,.96745747,1.0444086,7.7509084,Asia,no,TUR
24,Croatia,2014,87224,411751,4.2558532,1.499366,11.87163,.32832739,20495.068,58173.918,4.1491089,274616.72,.21183677,4.7206159,669.62543,9.9279394,10.971192,1.5519392,1.4228936,6.5067186,9.9869432,10.99023,1.5643342,1.4249622,6.5280938,Europe,no,HRV
45,Iran,2013,1210451,3588487,77.152443,23.030029,9.3726759,.7377311,15689.082,52559.68,3.4066651,155817.73,.33731514,2.9645867,1970.6095,9.6607199,10.869704,1.0867376,1.2257339,7.5860982,9.8124857,10.995425,.98796004,1.2279326,7.711585,Asia,no,IRN
75,Poland,2014,937626,2073987,38.619972,15.83779,11.61888,.43688411,24278.268,59201.82,4.0702338,130951.8,.45208865,2.2119555,1951.6865,10.097337,10.988708,.79387701,1.4037005,7.5764494,10.105568,10.999084,.77985525,1.408481,7.5856042,Europe,no,POL
55,Lithuania,2012,67440,234730,3.0164959,1.090752,11.09364,.53522593,22357.066,61828.902,3.909133,215200.16,.28730881,3.4805753,705.98224,10.014897,11.032126,1.2471976,1.3633156,6.5595899,9.9949656,10.999578,1.2228243,1.3647643,6.5519638,Europe,no,LTU
87,South Korea,2006,1429154,5417908,47.901642,23.044241,11.57651,.4752948,29835.178,62017.84,4.057097,235108.98,.26378337,3.7909896,1916.7167,10.303444,11.035177,1.3326271,1.4004676,7.5583692,10.26227,10.999947,1.2497511,1.4042646,7.5588899,Asia,no,KOR
25,Czech Republic,2014,305247,1733171,10.542666,5.06844,12.8599,.48759961,28953.492,60225.039,4.4661932,341953.53,.17612053,5.6779299,952.23871,10.273446,11.005843,1.7365867,1.4965364,6.8588157,10.267419,11.000697,1.7678325,1.501201,6.8434196,Europe,no,CZE
84,Slovak Republic,2013,128890,468353,5.4192882,2.1646681,13.18267,.45314869,23783.566,59542.617,4.572824,216362.5,.2751984,3.6337419,813.56079,10.07675,10.994448,1.2902629,1.520131,6.7014208,10.096735,11.007227,1.265609,1.5205432,6.7203169,Europe,no,SVK
99,Turkey,2013,1445227,3965486,76.22364,24.123461,7.395905,.56285018,18960.352,59909.605,2.873548,164382.97,.36445141,2.74385,2371.4561,9.8501053,11.000592,1.009362,1.0555475,7.7712593,9.8225451,11.016449,1.0076938,1.0543575,7.7668624,Asia,no,TUR
87,South Korea,2007,1498670,5898918,48.205063,23.410801,11.69529,.48028499,31089.473,64016.18,4.093986,251974.2,.25405845,3.9361019,1938.3646,10.344625,11.066891,1.3701909,1.4095191,7.5696001,10.292912,11.02207,1.2795364,1.4123315,7.5661545,Asia,no,KOR
45,Iran,2014,1198514,3717909,78.143646,23.413139,9.536458,.7377311,15337.318,51189.805,3.4528761,158795.83,.32236239,3.1020989,1909.5151,9.6380444,10.843296,1.132079,1.2392075,7.5546045,9.8509817,11.027704,.99213904,1.2416714,7.7335653,Asia,no,IRN
87,South Korea,2008,1474624,6293539,48.509842,23.64097,11.81408,.4834533,30398.449,62375.781,4.1310701,266213.22,.2343076,4.2678943,1855.3925,10.322146,11.040933,1.4511206,1.4185365,7.5258517,10.32176,11.042239,1.3070836,1.4204549,7.572865,Asia,no,KOR
84,Slovak Republic,2014,135270,522356,5.4228611,2.1948919,13.30308,.45314869,24944.396,61629.457,4.6130018,237987.11,.25896132,3.8615806,817.5072,10.124405,11.028895,1.3510766,1.5288788,6.7062597,10.137756,11.043549,1.2893999,1.5305179,6.7352986,Europe,no,SVK
99,Turkey,2014,1513406.1,4605441,77.523788,24.64748,7.5111651,.56285018,19521.828,61402.063,2.9034469,186852.41,.32861263,3.0430965,2338.9958,9.8792887,11.025199,1.1128756,1.0658987,7.7574768,9.8691769,11.051995,1.048092,1.0643106,7.782753,Asia,no,TUR
87,South Korea,2009,1473670,6134811,48.807037,23.649929,11.93287,.48877069,30193.801,62311.816,4.1683512,259400.83,.24021441,4.1629477,1864.1196,10.315392,11.039907,1.4262234,1.4275205,7.5305443,10.349182,11.06081,1.3323556,1.4286319,7.5792799,Asia,no,KOR
55,Lithuania,2013,70177,248105,2.96381,1.0890419,11.19305,.5339365,23677.969,64439.207,3.939337,227819.5,.28285202,3.5354176,719.86444,10.0723,11.073478,1.2628314,1.3710124,6.5790629,10.052703,11.06315,1.2542875,1.3739927,6.574512,Europe,no,LTU
87,South Korea,2010,1583231,6052155,49.090042,24.051319,12.05165,.50125933,32251.572,65827.203,4.2058301,251635.05,.2615979,3.8226607,1994.6516,10.381322,11.094789,1.3409467,1.4364717,7.5982246,10.37555,11.078134,1.3556751,1.4368548,7.5855384,Asia,no,KOR
87,South Korea,2011,1590548,6035801,49.356693,24.543671,12.17044,.49770921,32225.578,64804.813,4.2435079,245920.88,.26351896,3.7947934,1986.4377,10.380516,11.079135,1.33363,1.4453902,7.5940981,10.401151,11.094509,1.3775997,1.4451134,7.5916591,Asia,no,KOR
87,South Korea,2012,1611841,6239941,49.608452,25.058411,12.28922,.4906188,32491.258,64323.352,4.2813859,249015.83,.25831029,3.8713131,1971.6741,10.388726,11.071678,1.3535937,1.4542768,7.5866385,10.426285,11.110276,1.3986502,1.453396,7.5976925,Asia,no,KOR
87,South Korea,2013,1660906,6510999,49.846756,25.5231,12.40801,.48781839,33320.242,65074.617,4.3194671,255102.2,.25509235,3.9201491,1985.4609,10.41392,11.08329,1.3661296,1.463132,7.5936065,10.4512,11.125738,1.419237,1.4616921,7.6036935,Asia,no,KOR
55,Lithuania,2014,72862,257047,2.9167981,1.096427,11.29246,.5339365,24980.131,66454.039,3.9696729,234440.61,.28345788,3.5278609,735.21539,10.125836,11.104266,1.2606918,1.3786837,6.6001635,10.110478,11.126667,1.2856882,1.3832097,6.5970678,Europe,no,LTU
87,South Korea,2014,1731832,6839375,50.074402,26.139669,12.5268,.48075521,34585.176,66253.016,4.357749,261647.34,.25321496,3.949214,2015.0452,10.45118,11.101236,1.3735166,1.4719557,7.608397,10.476054,11.1411,1.4396585,1.469993,7.6096916,Asia,no,KOR
83,Singapore,1990,60931,166564,3.0164001,1.535607,6.6582041,.57058269,20199.906,39678.773,2.6853859,108467.86,.36581135,2.7336495,722.22394,9.9134331,10.588572,1.0056375,.98782444,6.5823355,9.6901178,10.350712,1.1454386,1.0099709,6.3764429,Asia,yes,SGP
76,Portugal,1990,140380,494194,9.8903189,4.4649372,5.9988542,.3574636,14193.678,31440.531,2.5216441,110683.3,.28405848,3.5204017,834.30408,9.5605516,10.355853,1.2585751,.92491114,6.7265978,9.5737143,10.356606,1.2998121,.94183964,6.7119241,Europe,yes,PRT
76,Portugal,1991,148923,532818,9.9095736,4.608335,6.137423,.3574636,15028.194,32316.01,2.555727,115620.5,.27950069,3.5778086,850.63147,9.6176834,10.383318,1.2747505,.93833673,6.7459788,9.6090527,10.387053,1.3144954,.9515869,6.7273192,Europe,yes,PRT
83,Singapore,1991,55831.004,176478,3.100091,1.617893,6.9235358,.56176043,18009.473,34508.465,2.7524381,109078.91,.31636241,3.1609318,633.00525,9.7986536,10.44896,1.1508669,1.0124871,6.4504786,9.7531986,10.411361,1.1525551,1.0271631,6.4188814,Asia,yes,SGP
76,Portugal,1992,150419,573205,9.9431973,4.6615119,6.2759919,.3574636,15127.83,32268.287,2.589982,122965.47,.26241747,3.8107221,831.8761,9.6242914,10.38184,1.3378187,.95165092,6.7236834,9.6443586,10.417496,1.3290757,.96129185,6.7427506,Europe,yes,PRT
76,Portugal,1993,154026,624544,9.9868279,4.5684438,6.4145622,.3574636,15422.915,33715.199,2.624413,136708.27,.24662153,4.0547957,829.9541,9.64361,10.425704,1.3999003,.96485728,6.7213702,9.6796198,10.447927,1.3433504,.97087908,6.7583022,Europe,yes,PRT
83,Singapore,1992,61881.004,187771,3.193042,1.659377,7.188869,.55287999,19379.953,37291.711,2.8201871,113157.53,.32955569,3.0343883,676.21741,9.871994,10.526526,1.1100099,1.0368032,6.5165148,9.8168373,10.472603,1.1593221,1.0443002,6.4618344,Asia,yes,SGP
76,Portugal,1994,164620,684308,10.0336,4.5570402,6.5531321,.3574636,16406.873,36124.324,2.6590221,150165.02,.2405642,4.1568947,857.6814,9.7054558,10.494721,1.4247683,.97795844,6.7542329,9.7147751,10.478244,1.357139,.98024893,6.7740092,Europe,yes,PRT
76,Portugal,1995,169974,756314,10.078431,4.5347791,6.6917009,.3574636,16865.125,37482.313,2.693814,166780.78,.22473998,4.4495864,854.52734,9.7330036,10.531625,1.4928112,.99095803,6.7505484,9.7496738,10.508291,1.3704021,.9892869,6.7898154,Europe,yes,PRT
83,Singapore,1993,55661,203238,3.29128,1.685774,7.4542012,.56410903,16911.658,33018.066,2.888653,120560.65,.27387103,3.6513538,584.83875,9.7357588,10.40481,1.2950981,1.0607903,6.371336,9.8817062,10.53513,1.165386,1.0612897,6.5058956,Asia,yes,SGP
76,Portugal,1996,173069,776585,10.119985,4.6140189,6.8397942,.34272599,17101.705,37509.383,2.7312009,168309.89,.22285905,4.4871411,853.71716,9.746933,10.532347,1.5012158,1.0047414,6.7495999,9.7841396,10.537955,1.3832698,.99787265,6.8056145,Europe,yes,PRT
76,Portugal,1997,187406,789602,10.159662,4.7270608,6.987886,.34752229,18446.086,39645.355,2.7688041,167038.69,.23734236,4.2133231,907.96112,9.822607,10.587729,1.4382517,1.0184155,6.8112016,9.8179569,10.567178,1.3961779,1.0058899,6.8212023,Europe,yes,PRT
76,Portugal,1998,197259,803885,10.19831,4.845531,7.1359801,.34233019,19342.322,40709.469,2.8066261,165902.36,.24538212,4.0752769,938.12189,9.8700504,10.614216,1.4049387,1.0319831,6.8438797,9.8508167,10.59589,1.409857,1.0132399,6.8362341,Europe,yes,PRT
83,Singapore,1994,58266,220031,3.3891189,1.762188,7.7195339,.56064212,17192.078,33064.578,2.957855,124862.39,.26480815,3.776319,583.14417,9.7522039,10.406218,1.3287498,1.0844643,6.3684344,9.9486151,10.599762,1.1702695,1.078021,6.551796,Asia,yes,SGP
76,Portugal,1999,209977,821940,10.237593,4.911274,7.2840719,.34497541,20510.389,42754.078,2.8446691,167357.8,.25546512,3.9144287,982.53931,9.9286871,10.663219,1.3646694,1.0454468,6.8901405,9.8824205,10.624073,1.4251431,1.0198548,6.8503413,Europe,yes,PRT
37,Greece,1990,163985,756433,10.131737,4.0722861,8.5805588,.47244951,16185.28,40268.535,3.187706,185751.44,.2167872,4.6128182,808.00751,9.6918573,10.603326,1.528839,1.1593015,6.6945715,9.7021446,10.647555,1.5744177,1.1471926,6.7054062,Europe,yes,GRC
76,Portugal,2000,221226,851390,10.278542,5.0140281,7.4321651,.34521869,21523.092,44121.414,2.8829391,169801.61,.25984097,3.8485079,1011.7808,9.976882,10.6947,1.3476855,1.0588104,6.919467,9.9125175,10.651752,1.4428599,1.0257138,6.863173,Europe,yes,PRT
83,Singapore,1995,62853,240425,3.482635,1.855958,7.9848661,.55976021,18047.541,33865.531,3.027812,129542.27,.26142457,3.8251953,595.94025,9.800765,10.430153,1.3416095,1.1078403,6.3901405,10.018009,10.666999,1.1738201,1.094382,6.5999293,Asia,yes,SGP
37,Greece,1991,176973,805249,10.217782,3.986867,8.6103439,.47244951,17320.1,44388.992,3.195806,201975.39,.21977426,4.5501237,859.46863,9.7596226,10.700747,1.5151544,1.1618394,6.7563143,9.7372408,10.676523,1.5698984,1.1522999,6.7291045,Europe,yes,GRC
76,Portugal,2001,223415,842210,10.320463,5.0973492,7.3500919,.34189621,21647.77,43829.645,2.861702,165225.09,.26527232,3.769711,1022.3837,9.9826574,10.688066,1.3269984,1.0514165,6.9298921,9.9409761,10.679052,1.4636798,1.0308601,6.8744793,Europe,yes,PRT
37,Greece,1992,178362,848170,10.321044,4.0047121,8.6401291,.47244951,17281.391,44538.031,3.2039161,211793,.21029039,4.7553291,849.53186,9.7573853,10.704099,1.559266,1.1643739,6.7446856,9.7723112,10.705381,1.5652649,1.1574374,6.7527752,Europe,yes,GRC
76,Portugal,2002,226552,884875,10.362028,5.1144719,7.2680202,.3446292,21863.674,44296.266,2.8405349,173013.95,.25602713,3.9058361,1021.3405,9.9925814,10.698656,1.3624718,1.0439924,6.9288712,9.9678202,10.706207,1.4880372,1.0354197,6.8841496,Europe,yes,PRT
76,Portugal,2003,223832,939306,10.402836,5.0626588,7.1859469,.34546149,21516.441,44212.34,2.819437,185536.11,.23829508,4.1964779,995.17004,9.976573,10.696759,1.4342456,1.0365372,6.9029136,9.9931831,10.733469,1.5160252,1.0395697,6.8922124,Europe,yes,PRT
37,Greece,1993,182730,919684,10.433351,4.0716858,8.6699133,.47244951,17514.029,44878.219,3.2120371,225873.03,.19868781,5.0330215,842.0658,9.7707577,10.711708,1.6160204,1.1669053,6.735858,9.8073864,10.734078,1.5602669,1.1626594,6.7764602,Europe,yes,GRC
83,Singapore,1996,75994,264888,3.57008,1.923394,8.2183132,.55821693,21286.357,39510.367,3.089998,137719.06,.28689107,3.4856436,685.078,9.9658213,10.584318,1.2486527,1.1281705,6.5295329,10.089842,10.736855,1.1762813,1.1102769,6.6502309,Asia,yes,SGP
76,Portugal,2004,221622,1020833,10.442446,5.0248671,7.1038752,.35418269,21223.189,44105.047,2.798408,203156.22,.21709917,4.6061897,963.39874,9.9628496,10.694329,1.527401,1.0290507,6.8704672,10.017256,10.761075,1.5474223,1.0435091,6.8988085,Europe,yes,PRT
37,Greece,1994,193080,1000668,10.54297,4.1586652,8.6996984,.47244951,18313.625,46428.359,3.2201681,240622.41,.19295111,5.1826601,858.59204,9.8154001,10.745666,1.6453185,1.1694336,6.7552938,9.8424587,10.762562,1.5546383,1.1680372,6.8001795,Europe,yes,GRC
66,New Zealand,1990,70643,197741,3.3975339,1.493611,11.62017,.43340021,20792.434,47296.785,4.0706339,132391.23,.35725015,2.799159,696.09796,9.9423447,10.764197,1.029319,1.4037987,6.5454903,9.9204597,10.788394,1.0477031,1.4089749,6.5405717,Oceania,yes,NZL
76,Portugal,2005,239648,1117726,10.480085,4.9998698,7.0218019,.34744489,22866.99,47930.848,2.777446,223551.02,.21440674,4.6640325,1015.2283,10.03745,10.777514,1.5398804,1.0215318,6.9228687,10.040191,10.789169,1.5818032,1.0474288,6.9041047,Europe,yes,PRT
37,Greece,1995,200748,1094405,10.641169,4.2293172,8.7294836,.47244951,18865.221,47465.816,3.2283089,258766.36,.18343118,5.4516358,861.17517,9.8450756,10.767765,1.6959157,1.1719584,6.7582979,9.87743,10.790722,1.5482526,1.1736529,6.823853,Europe,yes,GRC
93,Taiwan,1990,389643,562558,20.278946,8.3269138,8.0689268,.45379111,19214.164,46793.207,3.0501349,67559,.69262725,1.443778,1696.3937,9.8634033,10.753493,.36726332,1.1151859,7.4362597,9.9093609,10.791009,.34410572,1.1131892,7.4750285,Asia,yes,TWN
33,Finland,1990,120774,493443,4.9867048,2.4806359,7.5479021,.33168769,24219.199,48686.711,2.9130061,198917.95,.24475776,4.0856724,831.31726,10.094901,10.793161,1.4074863,1.0691856,6.7230115,9.9708128,10.799297,1.5339301,1.08894,6.6357155,Europe,yes,FIN
66,New Zealand,1991,68964,201092,3.445596,1.488111,11.63222,.42949939,20015.115,46343.316,4.0743728,135132.39,.34294751,2.9158981,676.41376,9.9042435,10.743833,1.0701779,1.4047168,6.5168052,9.9459324,10.805558,1.0406302,1.4098682,6.561358,Oceania,yes,NZL
83,Singapore,1997,89299,298054,3.653151,2.01159,8.4517612,.56269968,24444.377,44392.246,3.1527951,148168.36,.29960677,3.3377082,757.86462,10.104156,10.70082,1.2052844,1.1482894,6.6305046,10.163525,10.80875,1.178316,1.1256433,6.7021127,Asia,yes,SGP
91,Sweden,1990,225979,807152,8.5591068,4.5991578,10.5792,.4303996,26402.17,49134.867,3.754936,175499.95,.27997082,3.5718009,991.90515,10.181202,10.802324,1.27307,1.3230712,6.8996277,10.122307,10.815053,1.3585427,1.333479,6.8541784,Europe,yes,SWE
76,Portugal,2006,251030,1271750,10.516559,5.0182428,7.1218672,.35922319,23869.977,50023.484,2.8030119,253425.36,.19738942,5.0661278,1014.7867,10.080377,10.820248,1.6225768,1.0306945,6.9224339,10.062003,10.817727,1.6186923,1.0514841,6.9081974,Europe,yes,PRT
37,Greece,1996,205560,1105784,10.725634,4.2297568,8.7619371,.47244951,19165.301,48598.539,3.237191,261429.69,.18589525,5.3793736,877.98639,9.860857,10.791348,1.6825719,1.174706,6.7776313,9.9121342,10.818408,1.5412103,1.1795921,6.8472867,Europe,yes,GRC
88,Spain,1990,670527,2032722,39.192055,14.02152,7.0159512,.35742679,17108.748,47821.277,2.775954,144971.59,.32986656,3.0315289,1659.5186,9.747345,10.775226,1.1090671,1.0209944,7.4142828,9.747138,10.820759,1.1264894,1.0310203,7.4154668,Europe,yes,ESP
